Year,Rk,Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Player_Link
2019,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/H,
2019,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/1,
2019,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/H,
2019,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/1,
2019,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/1,
2019,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/1,
2019,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/H,
2019,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/1,
2019,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/1,
2019,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/1,
2019,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/1H,
2019,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/1,
2019,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/H,
2019,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/1,
2019,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/H,
2019,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/1,
2019,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/1,
2019,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/1,
2019,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/1,
2019,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/1,
2019,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/H,
2019,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/H,
2019,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/1,
2019,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/1,
2019,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/1,
2019,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/1,
2019,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/1,
2019,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/1,
2019,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/1,
2019,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/1,
2019,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/1,
2019,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/1,
2019,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/H,
2019,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/1,
2019,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/1,
2019,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/1,
2019,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/1,
2019,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/1,
2019,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/1,
2019,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/1,
2019,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/1,
2019,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/1,
2019,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/1,
2019,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/1,
2019,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/1,
2019,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/1,
2019,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/1,
2019,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/1,
2019,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/1,
2019,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/1,
2019,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/1,
2019,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/1,
2019,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/1,
2019,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/1,
2019,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/1,
2019,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/1,
2019,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/3,
2019,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/1,
2019,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/1,
2019,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/1,
2019,,,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/1,
2019,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/1,
2019,,,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/1,
2019,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/1,
2019,,,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/1,
2019,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/1,
2019,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/1,
2019,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/1,
2019,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2019,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
